pid, exe, date, weekday, begintime, endtime, schl, class, teacher, subject, clrm, aio, grade
3920,kxetray.exe,20171108,星期三,15:05,15:50,mcyz,177,数学,207,一体机,nan
1784,svchost.exe,20171108,星期三,15:05,15:50,mcyz,177,数学,207,一体机,nan
2388,SL.exe,20171108,星期三,15:05,15:50,mcyz,177,数学,207,一体机,nan
4232,ResponseConnectorService.exe,20171108,星期三,15:05,15:50,mcyz,177,数学,207,一体机,nan
3452,SMARTSystemMenu.exe,20171108,星期三,15:05,15:50,mcyz,177,数学,207,一体机,nan
1728,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
448,csrss.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1952,srvany.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
964,LogonUI.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
0,System Idle Process,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2380,userinit.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2436,SL.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2444,explorer.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2336,taskhost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1168,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2400,dwm.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1976,KMService.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1044,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1984,conhost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2364,taskeng.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
728,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
4,System,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2268,dllhost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
2556,kxetray.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1548,spoolsv.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
848,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1120,audiodg.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
624,lsm.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1892,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1252,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
808,BaiduProtect.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1916,EazDog.EXE,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
304,smss.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
512,csrss.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1328,kxescore.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
616,lsass.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
560,winlogon.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
504,wininit.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
1020,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
972,svchost.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
608,services.exe,20171110,星期五,9:00,9:45,mcyz,194,语文,401,电子白板,nan
0,System Idle Process,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1920,NvNetworkService.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
652,csrss.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1156,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2568,SMARTHelperService.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2412,SL.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1804,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3376,iusb3mon.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1040,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3416,SMARTSystemMenu.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3408,SMARTNotification.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
4,System,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1696,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1072,wisptis.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
700,services.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2084,ResponseHardwareService.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1832,EazDog.EXE,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3036,BtvStack.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1932,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1324,TabTip32.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1968,NvBackend.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1668,spoolsv.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2360,explorer.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
628,wininit.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1852,HeciServer.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
576,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
736,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2244,IntelMeFWService.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1480,nvxdsync.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1420,LogonUI.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2380,taskeng.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
976,nvSCPAPISvr.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
952,nvvsvc.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
724,winlogon.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3156,OSPPSVC.EXE,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1880,IPROSetMonitor.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3940,SHDSERV.EXE,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
732,lsass.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2016,taskhost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1488,nvvsvc.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3428,SMARTBoardService.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
744,lsm.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
572,csrss.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1516,wisptis.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1248,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3132,SearchIndexer.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
880,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1384,kxescore.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1140,TabTip.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3388,FloatingTools.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
3704,FNPLicensingService.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
340,smss.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
1020,svchost.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
2280,dwm.exe,20171109,星期四,15:05,15:50,mcyz,177,语文,207,一体机,nan
0,System Idle Process,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2112,TabTip.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
772,lsm.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
6112,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1544,spoolsv.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5828,wpscenter.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3248,iusb3mon.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3724,DesktopMenu.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3520,wdswfsafe.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1296,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1048,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5780,IntelMeFWService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5476,WmiPrvSE.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
660,csrss.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2200,TabTip32.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
